timestamp,open,high,low,close,volume,RSI_14,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,EMA_20
2026-04-10 00:00:00,71787.98,71894.85,71709.01,71816.0,367.00844,,,,,,,
2026-04-10 00:15:00,71815.99,71836.97,71573.35,71836.95,189.72916,100.0,,,,,,
2026-04-10 00:30:00,71836.96,71969.6,71789.69,71932.81,94.13576,100.0,,,,,,
2026-04-10 00:45:00,71932.8,72028.4,71862.17,71963.03,317.10094,100.0,,,,,,
2026-04-10 01:00:00,71963.04,72078.28,71823.32,72000.0,156.50225,100.0,,,,,,
2026-04-10 01:15:00,72000.0,72050.01,71673.48,71879.36,192.76093,74.64671976145937,,,,,,
2026-04-10 01:30:00,71879.37,72387.0,71862.16,72298.89,235.65625,86.99491851896526,,,,,,
2026-04-10 01:45:00,72298.89,72354.57,72152.88,72157.93,94.75174,73.96062289069837,,,,,,
2026-04-10 02:00:00,72157.93,72291.04,72120.54,72226.08,123.43968,75.84494991250968,,,,,,
2026-04-10 02:15:00,72226.08,72257.93,72168.62,72179.65,75.42534,72.0210824070537,,,,,,
2026-04-10 02:30:00,72179.66,72227.84,72123.74,72154.65,53.98875,69.97535718661219,,,,,,
2026-04-10 02:45:00,72154.64,72154.65,71921.59,71965.36,262.68814,56.81609887876952,,,,,,
2026-04-10 03:00:00,71965.36,72027.37,71851.12,71863.74,333.20062,51.2446167694011,,,,,,
2026-04-10 03:15:00,71863.75,71930.45,71814.75,71814.76,69.61015,48.762568753650996,,,,,,
2026-04-10 03:30:00,71814.75,71967.03,71813.73,71920.0,78.26561,53.92628001276859,,,,,,
2026-04-10 03:45:00,71919.98,71955.12,71838.09,71868.67,62.61229,51.21516296251155,,,,,,
2026-04-10 04:00:00,71868.67,71961.32,71867.47,71867.48,81.35594,51.15095898016909,,,,,,
2026-04-10 04:15:00,71867.48,71945.44,71855.54,71855.99,278.6102,50.49277037695128,,,,,,
2026-04-10 04:30:00,71856.0,71909.81,71820.47,71903.6,134.99106,53.18108888990479,,,,,,
2026-04-10 04:45:00,71903.61,72212.84,71882.36,72117.29,239.21431,62.91488827589081,71678.70065068637,71981.112,72283.52334931362,0.840251951966579,0.7251535868430197,71981.112
2026-04-10 05:00:00,72117.29,72171.79,72010.4,72060.04,111.15,59.354551461215074,71699.3788673494,71993.31399999998,72287.24913265057,0.8165623064680306,0.6135046351865157,71988.62895238095
2026-04-10 05:15:00,72060.04,72267.89,72018.01,72224.82,128.39054,65.4201593724179,71711.12814283438,72012.70749999997,72314.28685716557,0.8375726108217664,0.8516694610559203,72011.12333786848
2026-04-10 05:30:00,72224.83,72262.1,72146.38,72157.04,96.81603,61.36362491821889,71718.20247441324,72023.919,72329.63552558675,0.8489305492714401,0.7177196665186834,72025.02016283339
2026-04-10 05:45:00,72157.04,72218.5,72089.42,72127.84,72.33892,59.647680940687124,71724.47500380474,72032.15950000001,72339.84399619528,0.8542975757800897,0.6554847598483862,72034.81252827783
2026-04-10 06:00:00,72127.84,72179.85,72050.45,72140.09,129.51154,60.15111911975795,71728.20121404578,72039.164,72350.12678595423,0.8633159206406763,0.6622798684580371,72044.83895415613
2026-04-10 06:15:00,72140.1,72140.1,71943.46,71964.01,112.8027,50.41480898206966,71739.36487704125,72043.39650000002,72347.42812295878,0.8440235683745487,0.36944367953002377,72037.14095852221
2026-04-10 06:30:00,71964.01,72004.89,71865.25,71936.66,100.84634,49.085768329573305,71742.95538483362,72025.285,72307.61461516639,0.7839736147281657,0.34304692947678944,72027.57134342486
2026-04-10 06:45:00,71936.66,71988.15,71792.01,71805.38,104.84873,43.198966492528605,71716.31884989096,72007.65750000002,72298.99615010907,0.8091879675687468,0.15284815467447893,72006.41026309869
2026-04-10 07:00:00,71805.39,71837.59,71715.41,71716.23,113.44592,39.71564981586115,71682.20158430086,71982.165,72282.12841569913,0.8334381598528965,0.05672094315206515,71978.77404756549
2026-04-10 07:15:00,71716.23,71772.95,71697.76,71720.98,101.09417,39.993286207574606,71652.77669122371,71959.2315,72265.68630877628,0.8517456409363723,0.11127792226303881,71954.22223351164
2026-04-10 07:30:00,71720.98,71779.85,71650.52,71660.79,198.8784,37.62843725547509,71615.07244366781,71934.5385,72254.00455633218,0.8882132644311921,0.07155307336414267,71926.27630651054
2026-04-10 07:45:00,71660.8,71690.45,71428.0,71481.85,288.97194,31.638758597501724,71532.81802669565,71910.363,72287.90797330435,1.0500432971096243,-0.06749927862839702,71883.94999160478
2026-04-10 08:00:00,71481.85,71670.0,71426.15,71607.99,341.8986,39.00902210013996,71496.77332895454,71897.5755,72298.37767104547,1.114925415100995,0.13874260056446497,71857.66808764242
2026-04-10 08:15:00,71607.99,71690.4,71534.0,71643.27,71.37338,40.92733767115079,71473.66505587762,71889.00099999999,72304.33694412236,1.155492323846239,0.20417802326351986,71837.24922215268
2026-04-10 08:30:00,71643.27,71769.41,71613.64,71700.24,88.51657,43.99082412386138,71454.58120594721,71878.01299999999,72301.44479405278,1.1781956021872324,0.2900807137101449,71824.2007248048
