timestamp,open,high,low,close,volume,RSI_14,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,EMA_20
2026-04-13 20:30:00,73097.0,73277.23,73064.18,73219.63,234.94733,70.93226536530138,71640.26608687715,72499.69649999999,73359.12691312283,2.370852443838415,0.9188433926744868,72542.79543640908
2026-04-13 20:45:00,73219.63,73250.0,73071.21,73149.36,196.2315,68.5845149402155,71711.9130990209,72563.83499999999,73415.75690097909,2.3480619539446828,0.8436494585519376,72600.56349008442
2026-04-13 21:00:00,73149.36,73306.66,73072.85,73224.02,140.77974,69.73084863553908,71761.77295600779,72623.51950000001,73485.26604399223,2.3731886031555476,0.8484206024302975,72659.94030055257
2026-04-13 21:15:00,73224.03,73284.0,73117.96,73127.2,86.75925,66.34967210628737,71797.2824477596,72667.659,73538.0355522404,2.3954990823095024,0.7639897632910219,72704.44122430946
2026-04-13 21:30:00,73127.19,73368.08,73106.75,73265.68,89.78547,68.68827533184118,71824.32438809665,72715.865,73607.40561190336,2.4521213132879813,0.8083510681729814,72757.89253627998
2026-04-13 21:45:00,73265.69,73290.71,73179.7,73179.71,70.57781,65.63848255455355,71884.63486240555,72764.7325,73644.83013759444,2.4190225329130284,0.7357565128422904,72798.06562806283
2026-04-13 22:00:00,73179.71,73900.0,73172.01,73753.26,548.45103,73.94889980656038,71882.03121300571,72837.376,73792.7207869943,2.6232268087040644,0.9793473583927479,72889.03652062827
2026-04-13 22:15:00,73753.26,74465.0,73753.26,74134.65,1542.91185,77.79472358016693,71824.47045440899,72921.9,74019.329545591,3.0098764447744872,1.0525411653405472,73007.66637580654
2026-04-13 22:30:00,74134.65,74350.96,74052.72,74259.99,415.98314,78.89729446844255,71788.54493486563,73012.69200000001,74236.8390651344,3.353244570503945,1.0094559450922955,73126.9352923964
2026-04-13 22:45:00,74260.0,74746.61,74152.47,74627.04,791.26154,81.75441380234078,71785.5065287393,73136.60050000002,74487.69447126074,3.694713623613723,1.0515676672767744,73269.80240740627
2026-04-13 23:00:00,74627.04,74900.0,74448.54,74653.32,456.74525,81.94291868802746,71825.2051984102,73259.70550000001,74694.20580158982,3.9162054823979897,0.9857491136305435,73401.56598765329
2026-04-13 23:15:00,74653.32,74805.6,74531.75,74730.84,590.62361,82.51671904357819,71905.64661600548,73387.57900000001,74869.51138399454,4.038646332765734,0.9532126480626743,73528.16351263868
2026-04-13 23:30:00,74730.84,74877.48,74547.51,74562.65,328.97798,76.81347736616715,72015.44661000535,73499.00200000001,74982.55738999466,4.036940229459588,0.8584793689448359,73626.68603524452
2026-04-13 23:45:00,74562.65,74598.23,74405.64,74417.99,289.79521,72.19178956647339,72151.58680168899,73598.65849999999,75045.730198311,3.93233172398381,0.7830998287632618,73702.0483176022
2026-04-14 00:00:00,74418.0,74517.31,74231.11,74338.01,353.56066,69.69499732002991,72350.08665058434,73699.62550000001,75049.16434941567,3.6622678616342896,0.7365194971142915,73762.61609687818
