timestamp,open,high,low,close,volume,RSI_14,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,EMA_20
2026-04-19 03:00:00+03:00,75653.8,75804.0,75640.0,75734.6,438.988,,,,,,,
2026-04-19 03:15:00+03:00,75734.6,75734.7,75519.7,75570.0,1293.032,0.0,,,,,,
2026-04-19 03:30:00+03:00,75570.0,75605.3,75506.1,75536.1,605.615,0.0,,,,,,
2026-04-19 03:45:00+03:00,75536.1,75648.9,75530.7,75627.3,291.489,4.323021239279367,,,,,,
2026-04-19 04:00:00+03:00,75627.4,75757.7,75574.5,75636.1,582.212,4.750900037207019,,,,,,
2026-04-19 04:15:00+03:00,75636.0,75636.0,75500.0,75500.1,529.435,4.421782086872096,,,,,,
2026-04-19 04:30:00+03:00,75500.0,75544.0,75408.5,75512.0,1152.687,5.041653427513453,,,,,,
2026-04-19 04:45:00+03:00,75512.1,75605.9,75512.0,75577.4,427.297,8.551862340181422,,,,,,
2026-04-19 05:00:00+03:00,75577.4,75604.2,75538.0,75592.7,321.108,9.395677076723182,,,,,,
2026-04-19 05:15:00+03:00,75592.7,75650.0,75353.0,75449.8,1323.887,8.597717497595756,,,,,,
2026-04-19 05:30:00+03:00,75449.8,75692.3,75400.6,75606.9,828.769,16.948530722194807,,,,,,
2026-04-19 05:45:00+03:00,75606.9,75647.5,75450.0,75450.1,413.738,15.432962194272829,,,,,,
2026-04-19 06:00:00+03:00,75450.0,75505.9,75314.0,75496.1,1365.414,17.756457443429895,,,,,,
2026-04-19 06:15:00+03:00,75496.0,75523.1,75418.9,75485.7,465.032,17.638462988222294,,,,,,
2026-04-19 06:30:00+03:00,75485.7,75582.6,75444.2,75564.4,418.908,21.86954741294717,,,,,,
2026-04-19 06:45:00+03:00,75564.5,75607.9,75465.8,75473.0,404.902,20.54922829406038,,,,,,
2026-04-19 07:00:00+03:00,75472.9,75700.0,75471.5,75657.9,810.83,29.784459240057803,,,,,,
2026-04-19 07:15:00+03:00,75657.9,75747.3,75619.4,75640.6,875.153,29.439652147928555,,,,,,
2026-04-19 07:30:00+03:00,75640.6,75640.6,75371.6,75499.0,1169.491,26.71367653064798,,,,,,
2026-04-19 07:45:00+03:00,75499.1,75675.6,75457.9,75623.7,660.799,32.62989747429796,75405.29624420765,75561.67499999999,75718.05375579232,0.4139102416465362,0.6983165797865009,75561.675
2026-04-19 08:00:00+03:00,75623.7,75650.0,75481.8,75506.9,1309.826,30.17292686105353,75415.21662578784,75550.29,75685.36337421215,0.3575720866515588,0.33938359335034735,75556.45833333333
2026-04-19 08:15:00+03:00,75506.8,75509.5,75466.3,75509.5,611.591,30.298744069495665,75411.34303670758,75547.265,75683.18696329242,0.3598329159696818,0.3610783751013363,75551.9861111111
2026-04-19 08:30:00+03:00,75509.5,75629.7,75509.4,75554.9,407.815,32.58304098633758,75412.34813298257,75548.205,75684.06186701743,0.35965610835473366,0.5246399028145319,75552.26362433861
2026-04-19 08:45:00+03:00,75555.0,75555.0,75490.0,75505.1,273.645,31.368630033885047,75410.2844904757,75542.095,75673.90550952431,0.3489723432327582,0.35966596998408223,75547.77185059208
2026-04-19 09:00:00+03:00,75505.1,75505.1,75350.0,75350.1,1253.288,27.885001981482326,75378.0851827921,75527.79500000001,75677.50481720793,0.39643635090343393,-0.09346475506422113,75528.9459600595
2026-04-19 09:15:00+03:00,75350.1,75404.1,75234.2,75364.5,1444.908,28.677464044866,75354.66675051938,75521.015,75687.36324948062,0.4405349940824367,0.02955621568404017,75513.28444005385
2026-04-19 09:30:00+03:00,75364.5,75445.9,75364.4,75387.4,358.342,29.994931939765152,75338.00907552584,75514.78499999999,75691.56092447414,0.46818891022240605,0.13969923964780376,75501.29544576301
2026-04-19 09:45:00+03:00,75387.5,75390.7,75315.1,75359.7,285.786,29.290135637159043,75316.84680745276,75503.9,75690.95319254723,0.49547955151252177,0.11454814527267106,75487.81016521415
