timestamp,open,high,low,close,volume,RSI_14,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,EMA_20
2026-04-15 03:00:00+03:00,74106.9,74635.0,74085.0,74499.6,3989.138,,,,,,,
2026-04-15 03:15:00+03:00,74499.7,74600.2,74346.8,74538.5,1124.669,100.0,,,,,,
2026-04-15 03:30:00+03:00,74538.5,74560.0,74391.9,74505.3,621.542,93.83930228242681,,,,,,
2026-04-15 03:45:00+03:00,74505.3,74551.7,74385.5,74520.3,651.338,94.01859833418763,,,,,,
2026-04-15 04:00:00+03:00,74520.3,74715.6,74461.0,74701.2,1134.397,95.65930814131143,,,,,,
2026-04-15 04:15:00+03:00,74701.2,74739.2,74540.0,74636.0,982.921,86.45458846693089,,,,,,
2026-04-15 04:30:00+03:00,74636.4,74665.8,74450.8,74587.5,1007.034,80.26729407764027,,,,,,
2026-04-15 04:45:00+03:00,74587.5,74700.0,74525.4,74568.3,668.884,77.89076636697455,,,,,,
2026-04-15 05:00:00+03:00,74568.3,74653.4,74480.0,74494.3,557.635,69.36628666825662,,,,,,
2026-04-15 05:15:00+03:00,74494.3,74550.0,74298.2,74311.3,897.195,53.711330168732914,,,,,,
2026-04-15 05:30:00+03:00,74311.4,74318.3,74142.7,74240.2,1611.789,49.077022924447505,,,,,,
2026-04-15 05:45:00+03:00,74240.2,74321.6,74149.6,74280.0,737.331,51.594754888926374,,,,,,
2026-04-15 06:00:00+03:00,74280.0,74286.2,74171.0,74181.7,546.53,45.598239988721375,,,,,,
2026-04-15 06:15:00+03:00,74181.7,74338.9,74123.6,74250.0,691.14,49.9507779181374,,,,,,
2026-04-15 06:30:00+03:00,74250.0,74300.0,74162.0,74197.3,509.461,46.83696205313232,,,,,,
2026-04-15 06:45:00+03:00,74197.2,74333.0,74181.3,74296.8,472.8,52.817359673388374,,,,,,
2026-04-15 07:00:00+03:00,74296.8,74400.0,74295.0,74302.2,613.691,53.12554493395532,,,,,,
2026-04-15 07:15:00+03:00,74302.1,74363.3,74255.1,74273.5,359.801,51.210999418027285,,,,,,
2026-04-15 07:30:00+03:00,74273.5,74368.7,74225.5,74296.9,482.41,52.70748772262634,,,,,,
2026-04-15 07:45:00+03:00,74296.9,74310.0,74211.3,74290.8,372.585,52.25750202309239,74076.99974716321,74398.585,74720.1702528368,0.8644929277533913,0.332416133748049,74398.58499999999
2026-04-15 08:00:00+03:00,74290.7,74390.0,74154.3,74160.5,1135.402,43.67921646380494,74046.97790980228,74381.62999999999,74716.2820901977,0.8998245674307099,0.16961210391760728,74375.91023809524
2026-04-15 08:15:00+03:00,74160.6,74199.2,73960.1,73975.2,1517.536,34.90424377746497,73981.64899980633,74353.46499999998,74725.28100019363,1.0001309291870892,-0.008672300012610544,74337.74735827664
2026-04-15 08:30:00+03:00,73975.3,74000.0,73822.6,73916.6,2018.903,32.669054142604736,73911.81067105253,74324.03,74736.24932894747,1.1092491323397484,0.005809199873891018,74297.63808605983
2026-04-15 08:45:00+03:00,73916.5,74010.3,73862.8,73983.2,928.624,37.56279420361536,73869.11646059458,74297.175,74725.23353940542,1.1522875248094466,0.13325693673098904,74267.69160167318
2026-04-15 09:00:00+03:00,73983.1,74015.7,73888.0,73909.2,1002.606,34.55734924997333,73840.49562159016,74257.57500000001,74674.65437840986,1.1233315346208101,0.08236367220045294,74233.54954437098
2026-04-15 09:15:00+03:00,73909.3,73988.8,73874.2,73882.4,521.596,33.511585413672854,73810.67433130862,74219.895,74629.11566869139,1.1027250003287798,0.08763690861551679,74200.10673062135
2026-04-15 09:30:00+03:00,73882.4,73973.3,73859.0,73969.5,480.312,39.879322284853075,73804.03829443704,74188.99500000002,74573.95170556301,1.0377730701514114,0.21490949913572877,74178.1441848479
2026-04-15 09:45:00+03:00,73969.5,73986.5,73822.0,73851.1,720.363,34.975632982147594,73783.64249868727,74153.13500000001,74522.62750131275,0.9965660961272529,0.09128399233146656,74146.99711962428
2026-04-15 10:00:00+03:00,73851.0,73987.0,73788.0,73872.3,1104.762,36.48169521193642,73769.11547570076,74122.03500000002,74474.95452429928,0.952266149463536,0.14618704434689633,74120.83548918387
2026-04-15 10:15:00+03:00,73872.3,73872.4,73550.0,73676.0,3262.622,29.636794733293993,73697.01942178913,74090.27000000002,74483.52057821091,1.0615444597810015,-0.02672522680672761,74078.4702044997
2026-04-15 10:30:00+03:00,73676.1,73681.1,73530.1,73562.6,1170.473,26.538990526780527,73605.06024122275,74056.39000000001,74507.71975877728,1.2188813383349324,-0.0470390445090213,74029.33970883305
2026-04-15 10:45:00+03:00,73562.6,73752.9,73449.0,73705.1,3609.296,35.64249160765927,73563.2391317973,74027.645,74492.05086820271,1.2546822695837745,0.15273371625527168,73998.45973656325
2026-04-15 11:00:00+03:00,73705.2,73826.8,73640.1,73815.7,1069.036,41.682977119750824,73541.66634525369,74009.34500000002,74477.02365474634,1.2638367620908602,0.2929721636482925,73981.05404736675
2026-04-15 11:15:00+03:00,73815.8,73963.3,73800.8,73959.7,1079.541,48.46510630694397,73540.77878981139,73994.83000000002,74448.88121018864,1.2272511746797092,0.46131493627621306,73979.02032856992
2026-04-15 11:30:00+03:00,73959.7,74130.0,73931.6,74060.0,1701.72,52.600068574121046,73542.73712327775,73987.965,74433.19287672224,1.2035143194497784,0.5808967764219113,73986.73267822992
2026-04-15 11:45:00+03:00,74059.9,74154.3,73991.7,74070.4,1059.86,53.02098047441237,73553.51481734487,73976.645,74399.77518265514,1.1439561300870977,0.6107874170210205,73994.70099458897
2026-04-15 12:00:00+03:00,74070.4,74143.5,73920.2,73989.3,1153.918,49.341409053449254,73566.37433060247,73961.0,74355.62566939753,1.0671182634024152,0.5358567652773426,73994.18661415193
2026-04-15 12:15:00+03:00,73989.2,74047.2,73886.0,73914.6,701.779,46.163560397581264,73576.62959594492,73943.055,74309.48040405507,0.9911016093535037,0.4611721789959322,73986.60693661365
2026-04-15 12:30:00+03:00,73914.7,73977.6,73868.0,73929.3,604.797,46.88848323750664,73598.29213876896,73924.67499999999,74251.05786123102,0.8830146665671016,0.507085237231162,73981.14913312664
2026-04-15 12:45:00+03:00,73929.3,73998.8,73884.0,73968.3,500.701,48.85610321370439,73629.96230994043,73908.54999999999,74187.13769005955,0.7538713452220652,0.6072373298103017,73979.9254061622
2026-04-15 13:00:00+03:00,73968.3,74142.7,73941.3,74071.1,851.011,53.722784740662135,73640.0238608332,73904.07999999999,74168.13613916677,0.71459150608948,0.8162585057235178,73988.60870081342
2026-04-15 13:15:00+03:00,74071.1,74075.6,73840.4,73865.4,1030.578,44.58128318949007,73636.199331841,73898.59000000001,74160.98066815903,0.7101371437777528,0.436754610533819,73976.8745388312
2026-04-15 13:30:00+03:00,73865.4,74017.0,73750.0,74017.0,1360.952,51.17527521785082,73635.97920246437,73903.61000000002,74171.24079753566,0.7242698902953365,0.7118403431968289,73980.69601132345
2026-04-15 13:45:00+03:00,74017.0,74222.7,73777.4,73825.9,2112.207,44.05871755115534,73628.71779085993,73895.74500000002,74162.77220914012,0.7227133555256756,0.36921744749355223,73965.95353405456
2026-04-15 14:00:00+03:00,73825.9,74056.2,73825.9,73987.9,1003.827,50.360664668193586,73629.51685552676,73899.68000000001,74169.84314447326,0.7311618791130039,0.6632717152667028,73968.0436736684
2026-04-15 14:15:00+03:00,73987.9,73987.9,73881.3,73920.0,529.001,47.92379137602649,73631.37986204117,73901.56000000001,74171.74013795886,0.7311892684236794,0.5341253804578276,73963.46808569999
2026-04-15 14:30:00+03:00,73920.0,74022.9,73900.5,74010.5,558.045,51.30585466780422,73630.65145755293,73903.61,74176.56854244707,0.7386879814046202,0.695798964637141,73967.94731563333
2026-04-15 14:45:00+03:00,74010.5,74227.5,73990.4,74155.1,2142.39,56.2004462138564,73625.09536656334,73918.81,74212.52463343665,0.7946952431638314,0.9022441735967647,73985.7713808111
2026-04-15 15:00:00+03:00,74155.0,74195.2,74001.1,74157.0,1325.041,56.26265648599415,73621.75128203866,73933.04500000001,74244.33871796136,0.8420962993242085,0.8597165427343969,74002.07886835291
2026-04-15 15:15:00+03:00,74157.1,74218.5,74070.7,74135.6,900.403,55.30977440966318,73657.01338695307,73956.02500000001,74255.03661304695,0.808620022633557,0.8002809793407706,74014.79516660502
2026-04-15 15:30:00+03:00,74135.5,74473.5,74135.5,74291.6,2338.199,60.55438410954116,73718.73173283918,73992.47499999999,74266.2182671608,0.73992191006129,1.0463604696152997,74041.15753169025
2026-04-15 15:45:00+03:00,74291.6,74317.3,74228.7,74228.7,922.598,57.61827873778218,73760.95135564105,74018.65499999998,74276.35864435892,0.6963207973960927,0.9075320714274819,74059.01871914831
2026-04-15 16:00:00+03:00,74228.8,74318.8,74130.0,74275.5,1140.785,59.20328552500089,73778.20185942524,74041.64499999997,74305.0881405747,0.7116080162042079,0.9438434029632428,74079.63598399133
2026-04-15 16:15:00+03:00,74275.4,74397.0,74200.0,74348.9,782.445,61.62716652589082,73767.38917260342,74061.10499999998,74354.82082739654,0.7931716044381503,0.989920823387303,74105.28017599216
2026-04-15 16:30:00+03:00,74348.9,74380.0,73801.8,73829.3,3541.127,42.41539579092976,73738.08834488403,74049.56999999998,74361.05165511592,0.8412787680359135,0.14641577379897078,74078.99634970719
2026-04-15 16:45:00+03:00,73829.2,74090.4,73769.5,74015.8,2181.545,48.60814975300474,73735.17000988715,74046.83999999998,74358.50999011281,0.8418184762856336,0.4502037395567953,74072.97764973507
2026-04-15 17:00:00+03:00,74015.9,74123.7,73776.5,74112.5,1521.149,51.51938867203186,73741.24846600625,74053.0,74364.75153399375,0.8419686818731251,0.5954285601064474,74076.74168309363
2026-04-15 17:15:00+03:00,74112.9,74466.0,74075.1,74388.6,3501.241,58.7112308313139,73738.31783050568,74076.69999999998,74415.08216949429,0.9135994705333893,0.9608694371605682,74106.44247517995
2026-04-15 17:30:00+03:00,74388.5,74431.1,73869.0,73926.3,2880.703,46.32071280591811,73737.89016756431,74076.54999999999,74415.20983243566,0.9143509853946348,0.2781697361045555,74089.28604897234
2026-04-15 17:45:00+03:00,73926.3,74219.0,73911.6,74108.8,1400.371,50.740318616848874,73748.56053762548,74083.57500000001,74418.58946237454,0.9044230448504383,0.5376476284355017,74091.14452049878
2026-04-15 18:00:00+03:00,74108.8,74290.0,73925.1,74233.1,1943.303,53.54572283533618,73750.15989977117,74091.675,74433.19010022884,0.9218717223732168,0.707055266231626,74104.6640899751
2026-04-15 18:15:00+03:00,74233.1,74262.6,73938.9,73990.7,1276.594,47.82554012487781,73769.55792215056,74097.94000000002,74426.32207784947,0.8863460383634294,0.3367145967552114,74093.81036712033
2026-04-15 18:30:00+03:00,73990.6,73990.7,73540.0,73803.0,5299.318,43.913531364258425,73734.69623101134,74087.24,74439.78376898867,0.9516990212853395,0.0968727502752319,74066.1141416803
2026-04-15 18:45:00+03:00,73803.0,73954.1,73686.0,73797.5,1336.707,43.80047322378532,73728.64567664619,74085.82,74442.99432335382,0.9642177770423935,0.096387560431662,74040.53184247264
2026-04-15 19:00:00+03:00,73797.5,73974.1,73714.9,73968.0,1108.74,48.24855094548234,73726.39346429259,74084.825,74443.2565357074,0.9676247077789772,0.33703303370136123,74033.62404795145
2026-04-15 19:15:00+03:00,73967.9,74145.2,73930.2,74049.6,1739.46,50.276925445136264,73740.82225036806,74091.30500000001,74441.78774963196,0.9460833484629498,0.4405034911935077,74035.14556719417
2026-04-15 19:30:00+03:00,74049.5,74120.3,73808.8,73856.1,1194.387,45.70245667540658,73719.08643296782,74083.58499999999,74448.08356703217,0.9840197853064931,0.1879480187642213,74018.09360841376
2026-04-15 19:45:00+03:00,73856.1,73992.1,73776.0,73900.4,1010.274,46.89376696368905,73699.14554184729,74070.85000000002,74442.55445815275,1.0036457206923632,0.27071838087829725,74006.88469332673
2026-04-15 20:00:00+03:00,73900.3,74072.3,73874.5,73989.1,843.081,49.29270870248382,73691.35941307979,74062.45500000002,74433.55058692025,1.002115273981209,0.40116427871213306,74005.19091300991
